Store,Product,Date,Sales
S5,P1,2022-10-15,90
S5,P2,2022-10-15,78
S5,P3,2022-10-15,91
S5,P4,2022-10-15,67
S5,P5,2022-10-15,57
S1,P1,2022-10-16,53
S1,P2,2022-10-16,66
S1,P3,2022-10-16,95
S1,P4,2022-10-16,91
S1,P5,2022-10-16,98
S2,P1,2022-10-16,96
S2,P2,2022-10-16,58
S2,P3,2022-10-16,90
S2,P4,2022-10-16,58
S2,P5,2022-10-16,75
S3,P1,2022-10-16,73
S3,P2,2022-10-16,92
S3,P3,2022-10-16,82
S3,P4,2022-10-16,52
S3,P5,2022-10-16,74
S4,P1,2022-10-16,66
S4,P2,2022-10-16,66
S4,P3,2022-10-16,78
S4,P4,2022-10-16,72
S4,P5,2022-10-16,67
S5,P1,2022-10-16,96
S5,P2,2022-10-16,73
S5,P3,2022-10-16,71
S5,P4,2022-10-16,77
S5,P5,2022-10-16,77
S1,P1,2022-10-17,54
S1,P2,2022-10-17,79
S1,P3,2022-10-17,89
S1,P4,2022-10-17,97
S1,P5,2022-10-17,71
S2,P1,2022-10-17,54
S2,P2,2022-10-17,92
S2,P3,2022-10-17,62
S2,P4,2022-10-17,72
S2,P5,2022-10-17,64
S3,P1,2022-10-17,70
S3,P2,2022-10-17,71
S3,P3,2022-10-17,76
S3,P4,2022-10-17,70
S3,P5,2022-10-17,59
S4,P1,2022-10-17,50
S4,P2,2022-10-17,83
S4,P3,2022-10-17,77
S4,P4,2022-10-17,90
S4,P5,2022-10-17,76
S5,P1,2022-10-17,88
S5,P2,2022-10-17,58
S5,P3,2022-10-17,95
S5,P4,2022-10-17,68
S5,P5,2022-10-17,94
S1,P1,2022-10-18,84
S1,P2,2022-10-18,93
S1,P3,2022-10-18,72
S1,P4,2022-10-18,54
S1,P5,2022-10-18,99
S2,P1,2022-10-18,69
S2,P2,2022-10-18,59
S2,P3,2022-10-18,91
S2,P4,2022-10-18,67
S2,P5,2022-10-18,68
S3,P1,2022-10-18,86
S3,P2,2022-10-18,84
S3,P3,2022-10-18,87
S3,P4,2022-10-18,65
S3,P5,2022-10-18,90
S4,P1,2022-10-18,85
S4,P2,2022-10-18,71
S4,P3,2022-10-18,72
S4,P4,2022-10-18,84
S4,P5,2022-10-18,98
S5,P1,2022-10-18,63
S5,P2,2022-10-18,52
S5,P3,2022-10-18,78
S5,P4,2022-10-18,79
S5,P5,2022-10-18,65
S1,P1,2022-10-19,55
S1,P2,2022-10-19,100
S1,P3,2022-10-19,98
S1,P4,2022-10-19,60
S1,P5,2022-10-19,85
S2,P1,2022-10-19,98
S2,P2,2022-10-19,57
S2,P3,2022-10-19,69
S2,P4,2022-10-19,70
S2,P5,2022-10-19,75
S3,P1,2022-10-19,62
S3,P2,2022-10-19,86
S3,P3,2022-10-19,77
S3,P4,2022-10-19,52
S3,P5,2022-10-19,59
S4,P1,2022-10-19,81
S4,P2,2022-10-19,82
S4,P3,2022-10-19,57
S4,P4,2022-10-19,100
S4,P5,2022-10-19,90
S5,P1,2022-10-19,69
S5,P2,2022-10-19,52
S5,P3,2022-10-19,79
S5,P4,2022-10-19,81
S5,P5,2022-10-19,93
S1,P1,2022-10-20,56
S1,P2,2022-10-20,73
S1,P3,2022-10-20,99
S1,P4,2022-10-20,81
S1,P5,2022-10-20,85
S2,P1,2022-10-20,73
S2,P2,2022-10-20,66
S2,P3,2022-10-20,61
S2,P4,2022-10-20,76
S2,P5,2022-10-20,76
S3,P1,2022-10-20,52
S3,P2,2022-10-20,85
S3,P3,2022-10-20,53
S3,P4,2022-10-20,91
S3,P5,2022-10-20,100
S4,P1,2022-10-20,55
S4,P2,2022-10-20,59
S4,P3,2022-10-20,89
S4,P4,2022-10-20,79
S4,P5,2022-10-20,55
S5,P1,2022-10-20,64
S5,P2,2022-10-20,85
S5,P3,2022-10-20,61
S5,P4,2022-10-20,91
S5,P5,2022-10-20,77
S1,P1,2022-10-21,69
S1,P2,2022-10-21,57
S1,P3,2022-10-21,89
S1,P4,2022-10-21,73
S1,P5,2022-10-21,92
S2,P1,2022-10-21,86
S2,P2,2022-10-21,63
S2,P3,2022-10-21,70
S2,P4,2022-10-21,77
S2,P5,2022-10-21,74
S3,P1,2022-10-21,57
S3,P2,2022-10-21,59
S3,P3,2022-10-21,58
S3,P4,2022-10-21,65
S3,P5,2022-10-21,86
S4,P1,2022-10-21,72
S4,P2,2022-10-21,99
S4,P3,2022-10-21,78
S4,P4,2022-10-21,61
S4,P5,2022-10-21,60
S5,P1,2022-10-21,84
S5,P2,2022-10-21,52
S5,P3,2022-10-21,81
S5,P4,2022-10-21,54
S5,P5,2022-10-21,100
S1,P1,2022-10-22,61
S1,P2,2022-10-22,76
S1,P3,2022-10-22,72
S1,P4,2022-10-22,56
S1,P5,2022-10-22,73
S2,P1,2022-10-22,55
S2,P2,2022-10-22,70
S2,P3,2022-10-22,93
S2,P4,2022-10-22,69
S2,P5,2022-10-22,98
S3,P1,2022-10-22,62
S3,P2,2022-10-22,83
S3,P3,2022-10-22,54
S3,P4,2022-10-22,56
S3,P5,2022-10-22,58
S4,P1,2022-10-22,99
S4,P2,2022-10-22,76
S4,P3,2022-10-22,68
S4,P4,2022-10-22,72
S4,P5,2022-10-22,79
S5,P1,2022-10-22,55
S5,P2,2022-10-22,78
S5,P3,2022-10-22,96
S5,P4,2022-10-22,59
S5,P5,2022-10-22,70
S1,P1,2022-10-23,80
S1,P2,2022-10-23,64
S1,P3,2022-10-23,50
S1,P4,2022-10-23,95
S1,P5,2022-10-23,61
S2,P1,2022-10-23,86
S2,P2,2022-10-23,92
S2,P3,2022-10-23,58
S2,P4,2022-10-23,88
S2,P5,2022-10-23,79
S3,P1,2022-10-23,77
S3,P2,2022-10-23,56
S3,P3,2022-10-23,94
S3,P4,2022-10-23,84
S3,P5,2022-10-23,68
S4,P1,2022-10-23,76
S4,P2,2022-10-23,56
S4,P3,2022-10-23,67
S4,P4,2022-10-23,82
S4,P5,2022-10-23,86
S5,P1,2022-10-23,52
S5,P2,2022-10-23,70
S5,P3,2022-10-23,85
S5,P4,2022-10-23,62
S5,P5,2022-10-23,89
S1,P1,2022-10-24,57
S1,P2,2022-10-24,89
S1,P3,2022-10-24,94
S1,P4,2022-10-24,62
S1,P5,2022-10-24,60
S2,P1,2022-10-24,70
S2,P2,2022-10-24,58
S2,P3,2022-10-24,61
S2,P4,2022-10-24,74
S2,P5,2022-10-24,76
S3,P1,2022-10-24,67
S3,P2,2022-10-24,63
S3,P3,2022-10-24,83
S3,P4,2022-10-24,92
S3,P5,2022-10-24,71
S4,P1,2022-10-24,50
S4,P2,2022-10-24,57
S4,P3,2022-10-24,87
S4,P4,2022-10-24,69
S4,P5,2022-10-24,87
S5,P1,2022-10-24,56
S5,P2,2022-10-24,92
S5,P3,2022-10-24,89
S5,P4,2022-10-24,91
S5,P5,2022-10-24,67
S1,P1,2022-10-25,62
S1,P2,2022-10-25,90
S1,P3,2022-10-25,68
S1,P4,2022-10-25,83
S1,P5,2022-10-25,97
S2,P1,2022-10-25,55
S2,P2,2022-10-25,87
S2,P3,2022-10-25,92
S2,P4,2022-10-25,92
S2,P5,2022-10-25,96
S3,P1,2022-10-25,56
S3,P2,2022-10-25,97
S3,P3,2022-10-25,97
S3,P4,2022-10-25,73
S3,P5,2022-10-25,82
S4,P1,2022-10-25,56
S4,P2,2022-10-25,72
S4,P3,2022-10-25,91
S4,P4,2022-10-25,94
S4,P5,2022-10-25,64
S5,P1,2022-10-25,99
S5,P2,2022-10-25,85
S5,P3,2022-10-25,77
S5,P4,2022-10-25,51
S5,P5,2022-10-25,65
S1,P1,2022-10-26,97
S1,P2,2022-10-26,58
S1,P3,2022-10-26,73
S1,P4,2022-10-26,90
S1,P5,2022-10-26,72
S2,P1,2022-10-26,96
S2,P2,2022-10-26,98
S2,P3,2022-10-26,52
S2,P4,2022-10-26,94
S2,P5,2022-10-26,93
S3,P1,2022-10-26,84
S3,P2,2022-10-26,72
S3,P3,2022-10-26,56
S3,P4,2022-10-26,80
S3,P5,2022-10-26,78
S4,P1,2022-10-26,75
S4,P2,2022-10-26,55
S4,P3,2022-10-26,98
S4,P4,2022-10-26,100
S4,P5,2022-10-26,79
S5,P1,2022-10-26,72
S5,P2,2022-10-26,59
S5,P3,2022-10-26,67
S5,P4,2022-10-26,83
S5,P5,2022-10-26,99
S1,P1,2022-10-27,53
S1,P2,2022-10-27,66
S1,P3,2022-10-27,51
S1,P4,2022-10-27,58
S1,P5,2022-10-27,53
S2,P1,2022-10-27,66
S2,P2,2022-10-27,63
S2,P3,2022-10-27,73
S2,P4,2022-10-27,53
S2,P5,2022-10-27,75
S3,P1,2022-10-27,56
S3,P2,2022-10-27,93
S3,P3,2022-10-27,60
S3,P4,2022-10-27,75
S3,P5,2022-10-27,53
S4,P1,2022-10-27,62
S4,P2,2022-10-27,52
S4,P3,2022-10-27,86
S4,P4,2022-10-27,72
S4,P5,2022-10-27,77
S5,P1,2022-10-27,60
S5,P2,2022-10-27,87
S5,P3,2022-10-27,86
S5,P4,2022-10-27,62
S5,P5,2022-10-27,62
S1,P1,2022-10-28,50
S1,P2,2022-10-28,89
S1,P3,2022-10-28,80
S1,P4,2022-10-28,74
S1,P5,2022-10-28,57
S2,P1,2022-10-28,61
S2,P2,2022-10-28,83
S2,P3,2022-10-28,82
S2,P4,2022-10-28,70
S2,P5,2022-10-28,89
S3,P1,2022-10-28,96
S3,P2,2022-10-28,72
S3,P3,2022-10-28,80
S3,P4,2022-10-28,57
S3,P5,2022-10-28,87
S4,P1,2022-10-28,85
S4,P2,2022-10-28,74
S4,P3,2022-10-28,74
S4,P4,2022-10-28,99
S4,P5,2022-10-28,76
S5,P1,2022-10-28,66
S5,P2,2022-10-28,50
S5,P3,2022-10-28,54
S5,P4,2022-10-28,79
S5,P5,2022-10-28,56
S1,P1,2022-10-29,56
S1,P2,2022-10-29,56
S1,P3,2022-10-29,96
S1,P4,2022-10-29,73
S1,P5,2022-10-29,87
S2,P1,2022-10-29,77
S2,P2,2022-10-29,54
S2,P3,2022-10-29,50
S2,P4,2022-10-29,98
S2,P5,2022-10-29,94
S3,P1,2022-10-29,62
S3,P2,2022-10-29,62
S3,P3,2022-10-29,65
S3,P4,2022-10-29,87
S3,P5,2022-10-29,79
S4,P1,2022-10-29,78
S4,P2,2022-10-29,91
S4,P3,2022-10-29,71
S4,P4,2022-10-29,76
S4,P5,2022-10-29,89
S5,P1,2022-10-29,70
S5,P2,2022-10-29,61
S5,P3,2022-10-29,89
S5,P4,2022-10-29,80
S5,P5,2022-10-29,92
S1,P1,2022-10-30,94
S1,P2,2022-10-30,86
S1,P3,2022-10-30,78
S1,P4,2022-10-30,64
S1,P5,2022-10-30,80
S2,P1,2022-10-30,72
S2,P2,2022-10-30,63
S2,P3,2022-10-30,89
S2,P4,2022-10-30,77
S2,P5,2022-10-30,58
S3,P1,2022-10-30,83
S3,P2,2022-10-30,77
S3,P3,2022-10-30,64
S3,P4,2022-10-30,100
S3,P5,2022-10-30,88
S4,P1,2022-10-30,76
S4,P2,2022-10-30,67
S4,P3,2022-10-30,52
S4,P4,2022-10-30,53
S4,P5,2022-10-30,64
S5,P1,2022-10-30,97
S5,P2,2022-10-30,63
S5,P3,2022-10-30,74
S5,P4,2022-10-30,82
S5,P5,2022-10-30,51
S1,P1,2022-10-31,85
S1,P2,2022-10-31,53
S1,P3,2022-10-31,89
S1,P4,2022-10-31,57
S1,P5,2022-10-31,58
S2,P1,2022-10-31,60
S2,P2,2022-10-31,86
S2,P3,2022-10-31,98
S2,P4,2022-10-31,67
S2,P5,2022-10-31,99
S3,P1,2022-10-31,81
S3,P2,2022-10-31,76
S3,P3,2022-10-31,71
S3,P4,2022-10-31,97
S3,P5,2022-10-31,52
S4,P1,2022-10-31,57
S4,P2,2022-10-31,68
S4,P3,2022-10-31,84
S4,P4,2022-10-31,83
S4,P5,2022-10-31,96
S5,P1,2022-10-31,81
S5,P2,2022-10-31,98
S5,P3,2022-10-31,68
S5,P4,2022-10-31,82
S5,P5,2022-10-31,88
S1,P1,2022-11-01,90
S1,P2,2022-11-01,52
S1,P3,2022-11-01,67
S1,P4,2022-11-01,83
S1,P5,2022-11-01,66
S2,P1,2022-11-01,97
S2,P2,2022-11-01,83
S2,P3,2022-11-01,73
S2,P4,2022-11-01,78
S2,P5,2022-11-01,85
S3,P1,2022-11-01,98
S3,P2,2022-11-01,92
S3,P3,2022-11-01,58
S3,P4,2022-11-01,80
S3,P5,2022-11-01,97
S4,P1,2022-11-01,92
S4,P2,2022-11-01,57
S4,P3,2022-11-01,92
S4,P4,2022-11-01,77
S4,P5,2022-11-01,57
S5,P1,2022-11-01,90
S5,P2,2022-11-01,66
S5,P3,2022-11-01,51
S5,P4,2022-11-01,57
S5,P5,2022-11-01,98
S1,P1,2022-11-02,76
S1,P2,2022-11-02,96
S1,P3,2022-11-02,76
S1,P4,2022-11-02,81
S1,P5,2022-11-02,70
S2,P1,2022-11-02,99
S2,P2,2022-11-02,85
S2,P3,2022-11-02,81
S2,P4,2022-11-02,91
S2,P5,2022-11-02,73
S3,P1,2022-11-02,94
S3,P2,2022-11-02,85
S3,P3,2022-11-02,72
S3,P4,2022-11-02,59
S3,P5,2022-11-02,55
S4,P1,2022-11-02,51
S4,P2,2022-11-02,65
S4,P3,2022-11-02,98
S4,P4,2022-11-02,57
S4,P5,2022-11-02,83
S5,P1,2022-11-02,50
S5,P2,2022-11-02,51
S5,P3,2022-11-02,64
S5,P4,2022-11-02,59
S5,P5,2022-11-02,58
S1,P1,2022-11-03,97
S1,P2,2022-11-03,57
S1,P3,2022-11-03,62
S1,P4,2022-11-03,81
S1,P5,2022-11-03,59
S2,P1,2022-11-03,80
S2,P2,2022-11-03,97
S2,P3,2022-11-03,89
S2,P4,2022-11-03,88
S2,P5,2022-11-03,52
S3,P1,2022-11-03,86
S3,P2,2022-11-03,60
S3,P3,2022-11-03,94
S3,P4,2022-11-03,57
S3,P5,2022-11-03,70
S4,P1,2022-11-03,53
S4,P2,2022-11-03,91
S4,P3,2022-11-03,99
S4,P4,2022-11-03,90
S4,P5,2022-11-03,81
S5,P1,2022-11-03,71
S5,P2,2022-11-03,86
S5,P3,2022-11-03,73
S5,P4,2022-11-03,64
S5,P5,2022-11-03,69
S1,P1,2022-11-04,96
S1,P2,2022-11-04,87
S1,P3,2022-11-04,74
S1,P4,2022-11-04,70
S1,P5,2022-11-04,90
S2,P1,2022-11-04,96
S2,P2,2022-11-04,89
S2,P3,2022-11-04,66
S2,P4,2022-11-04,63
S2,P5,2022-11-04,88
S3,P1,2022-11-04,79
S3,P2,2022-11-04,63
S3,P3,2022-11-04,97
S3,P4,2022-11-04,63
S3,P5,2022-11-04,67
S4,P1,2022-11-04,87
S4,P2,2022-11-04,55
S4,P3,2022-11-04,79
S4,P4,2022-11-04,98
S4,P5,2022-11-04,85
S5,P1,2022-11-04,75
S5,P2,2022-11-04,90
S5,P3,2022-11-04,88
S5,P4,2022-11-04,55
S5,P5,2022-11-04,69
S1,P1,2022-11-05,53
S1,P2,2022-11-05,86
S1,P3,2022-11-05,57
S1,P4,2022-11-05,67
S1,P5,2022-11-05,76
S2,P1,2022-11-05,75
S2,P2,2022-11-05,93
S2,P3,2022-11-05,94
S2,P4,2022-11-05,68
S2,P5,2022-11-05,71
S3,P1,2022-11-05,93
S3,P2,2022-11-05,83
S3,P3,2022-11-05,77
S3,P4,2022-11-05,94
S3,P5,2022-11-05,62
S4,P1,2022-11-05,54
S4,P2,2022-11-05,84
S4,P3,2022-11-05,55
S4,P4,2022-11-05,66
S4,P5,2022-11-05,63
S5,P1,2022-11-05,74
S5,P2,2022-11-05,66
S5,P3,2022-11-05,53
S5,P4,2022-11-05,58
S5,P5,2022-11-05,55
S1,P1,2022-11-06,63
S1,P2,2022-11-06,92
S1,P3,2022-11-06,95
S1,P4,2022-11-06,68
S1,P5,2022-11-06,100
S2,P1,2022-11-06,85
S2,P2,2022-11-06,81
S2,P3,2022-11-06,85
S2,P4,2022-11-06,53
S2,P5,2022-11-06,59
S3,P1,2022-11-06,78
S3,P2,2022-11-06,52
S3,P3,2022-11-06,86
S3,P4,2022-11-06,86
S3,P5,2022-11-06,51
S4,P1,2022-11-06,54
S4,P2,2022-11-06,55
S4,P3,2022-11-06,65
S4,P4,2022-11-06,50
S4,P5,2022-11-06,94
S5,P1,2022-11-06,81
S5,P2,2022-11-06,51
S5,P3,2022-11-06,68
S5,P4,2022-11-06,91
S5,P5,2022-11-06,62
S1,P1,2022-11-07,88
S1,P2,2022-11-07,57
S1,P3,2022-11-07,100
S1,P4,2022-11-07,87
S1,P5,2022-11-07,92
S2,P1,2022-11-07,61
S2,P2,2022-11-07,82
S2,P3,2022-11-07,59
S2,P4,2022-11-07,89
S2,P5,2022-11-07,73
S3,P1,2022-11-07,77
S3,P2,2022-11-07,80
S3,P3,2022-11-07,85
S3,P4,2022-11-07,52
S3,P5,2022-11-07,68
S4,P1,2022-11-07,96
S4,P2,2022-11-07,97
S4,P3,2022-11-07,79
S4,P4,2022-11-07,100
S4,P5,2022-11-07,97
S5,P1,2022-11-07,97
S5,P2,2022-11-07,53
S5,P3,2022-11-07,62
S5,P4,2022-11-07,94
S5,P5,2022-11-07,100
S1,P1,2022-11-08,78
S1,P2,2022-11-08,50
S1,P3,2022-11-08,77
S1,P4,2022-11-08,89
S1,P5,2022-11-08,87
S2,P1,2022-11-08,67
S2,P2,2022-11-08,63
S2,P3,2022-11-08,93
S2,P4,2022-11-08,75
S2,P5,2022-11-08,63
S3,P1,2022-11-08,72
S3,P2,2022-11-08,91
S3,P3,2022-11-08,51
S3,P4,2022-11-08,60
S3,P5,2022-11-08,56
S4,P1,2022-11-08,51
S4,P2,2022-11-08,63
S4,P3,2022-11-08,61
S4,P4,2022-11-08,84
S4,P5,2022-11-08,99
S5,P1,2022-11-08,75
S5,P2,2022-11-08,76
S5,P3,2022-11-08,50
S5,P4,2022-11-08,88
S5,P5,2022-11-08,58
S1,P1,2022-11-09,63
S1,P2,2022-11-09,71
S1,P3,2022-11-09,88
S1,P4,2022-11-09,73
S1,P5,2022-11-09,72
S2,P1,2022-11-09,70
S2,P2,2022-11-09,54
S2,P3,2022-11-09,55
S2,P4,2022-11-09,85
S2,P5,2022-11-09,83
S3,P1,2022-11-09,53
S3,P2,2022-11-09,67
S3,P3,2022-11-09,80
S3,P4,2022-11-09,62
S3,P5,2022-11-09,68
S4,P1,2022-11-09,65
S4,P2,2022-11-09,95
S4,P3,2022-11-09,70
S4,P4,2022-11-09,52
S4,P5,2022-11-09,50
S5,P1,2022-11-09,77
S5,P2,2022-11-09,66
S5,P3,2022-11-09,87
S5,P4,2022-11-09,95
S5,P5,2022-11-09,58
S1,P1,2022-11-10,97
S1,P2,2022-11-10,80
S1,P3,2022-11-10,59
S1,P4,2022-11-10,78
S1,P5,2022-11-10,97
S2,P1,2022-11-10,55
S2,P2,2022-11-10,66
S2,P3,2022-11-10,94
S2,P4,2022-11-10,74
S2,P5,2022-11-10,89
S3,P1,2022-11-10,98
S3,P2,2022-11-10,93
S3,P3,2022-11-10,95
S3,P4,2022-11-10,89
S3,P5,2022-11-10,62
S4,P1,2022-11-10,94
S4,P2,2022-11-10,54
S4,P3,2022-11-10,74
S4,P4,2022-11-10,58
S4,P5,2022-11-10,55
S5,P1,2022-11-10,62
S5,P2,2022-11-10,54
S5,P3,2022-11-10,54
S5,P4,2022-11-10,54
S5,P5,2022-11-10,72
S1,P1,2022-11-11,71
S1,P2,2022-11-11,86
S1,P3,2022-11-11,54
S1,P4,2022-11-11,60
S1,P5,2022-11-11,91
S2,P1,2022-11-11,88
S2,P2,2022-11-11,67
S2,P3,2022-11-11,71
S2,P4,2022-11-11,88
S2,P5,2022-11-11,58
S3,P1,2022-11-11,94
S3,P2,2022-11-11,62
S3,P3,2022-11-11,67
S3,P4,2022-11-11,73
S3,P5,2022-11-11,64
S4,P1,2022-11-11,62
S4,P2,2022-11-11,71
S4,P3,2022-11-11,78
S4,P4,2022-11-11,88
S4,P5,2022-11-11,78
S5,P1,2022-11-11,92
S5,P2,2022-11-11,86
S5,P3,2022-11-11,93
S5,P4,2022-11-11,97
S5,P5,2022-11-11,89
S1,P1,2022-11-12,87
S1,P2,2022-11-12,75
S1,P3,2022-11-12,89
S1,P4,2022-11-12,56
S1,P5,2022-11-12,89
S2,P1,2022-11-12,88
S2,P2,2022-11-12,56
S2,P3,2022-11-12,82
S2,P4,2022-11-12,77
S2,P5,2022-11-12,75
S3,P1,2022-11-12,91
S3,P2,2022-11-12,55
S3,P3,2022-11-12,72
S3,P4,2022-11-12,75
S3,P5,2022-11-12,52
S4,P1,2022-11-12,87
S4,P2,2022-11-12,93
S4,P3,2022-11-12,64
S4,P4,2022-11-12,50
S4,P5,2022-11-12,89
S5,P1,2022-11-12,78
S5,P2,2022-11-12,83
S5,P3,2022-11-12,54
S5,P4,2022-11-12,74
S5,P5,2022-11-12,95
S1,P1,2022-11-13,51
S1,P2,2022-11-13,59
S1,P3,2022-11-13,73
S1,P4,2022-11-13,75
S1,P5,2022-11-13,53
S2,P1,2022-11-13,51
S2,P2,2022-11-13,81
S2,P3,2022-11-13,84
S2,P4,2022-11-13,90
S2,P5,2022-11-13,93
S3,P1,2022-11-13,67
S3,P2,2022-11-13,60
S3,P3,2022-11-13,71
S3,P4,2022-11-13,98
S3,P5,2022-11-13,83
S4,P1,2022-11-13,53
S4,P2,2022-11-13,99
S4,P3,2022-11-13,54
S4,P4,2022-11-13,80
S4,P5,2022-11-13,62
S5,P1,2022-11-13,97
S5,P2,2022-11-13,96
S5,P3,2022-11-13,90
S5,P4,2022-11-13,74
S5,P5,2022-11-13,53
S1,P1,2022-11-14,72
S1,P2,2022-11-14,100
S1,P3,2022-11-14,88
S1,P4,2022-11-14,99
S1,P5,2022-11-14,76
S2,P1,2022-11-14,64
S2,P2,2022-11-14,86
S2,P3,2022-11-14,64
S2,P4,2022-11-14,68
S2,P5,2022-11-14,55
S3,P1,2022-11-14,98
S3,P2,2022-11-14,100
S3,P3,2022-11-14,75
S3,P4,2022-11-14,67
S3,P5,2022-11-14,54
S4,P1,2022-11-14,79
S4,P2,2022-11-14,96
S4,P3,2022-11-14,100
S4,P4,2022-11-14,74
S4,P5,2022-11-14,84
S5,P1,2022-11-14,98
S5,P2,2022-11-14,69
S5,P3,2022-11-14,54
S5,P4,2022-11-14,68
S5,P5,2022-11-14,51
S1,P1,2022-11-15,68
S1,P2,2022-11-15,97
S1,P3,2022-11-15,75
S1,P4,2022-11-15,97
S1,P5,2022-11-15,62
S2,P1,2022-11-15,81
S2,P2,2022-11-15,62
S2,P3,2022-11-15,88
S2,P4,2022-11-15,96
S2,P5,2022-11-15,70
S3,P1,2022-11-15,74
S3,P2,2022-11-15,87
S3,P3,2022-11-15,87
S3,P4,2022-11-15,62
S3,P5,2022-11-15,55
S4,P1,2022-11-15,54
S4,P2,2022-11-15,57
S4,P3,2022-11-15,87
S4,P4,2022-11-15,63
S4,P5,2022-11-15,89
S5,P1,2022-11-15,72
S5,P2,2022-11-15,50
S5,P3,2022-11-15,79
S5,P4,2022-11-15,90
S5,P5,2022-11-15,90
S1,P1,2022-11-16,92
S1,P2,2022-11-16,77
S1,P3,2022-11-16,78
S1,P4,2022-11-16,52
S1,P5,2022-11-16,66
S2,P1,2022-11-16,77
S2,P2,2022-11-16,79
S2,P3,2022-11-16,69
S2,P4,2022-11-16,56
S2,P5,2022-11-16,78
S3,P1,2022-11-16,61
S3,P2,2022-11-16,91
S3,P3,2022-11-16,58
S3,P4,2022-11-16,84
S3,P5,2022-11-16,70
S4,P1,2022-11-16,63
S4,P2,2022-11-16,52
S4,P3,2022-11-16,56
S4,P4,2022-11-16,73
S4,P5,2022-11-16,56
S5,P1,2022-11-16,73
S5,P2,2022-11-16,82
S5,P3,2022-11-16,74
S5,P4,2022-11-16,84
S5,P5,2022-11-16,54
S1,P1,2022-11-17,65
S1,P2,2022-11-17,53
S1,P3,2022-11-17,72
S1,P4,2022-11-17,84
S1,P5,2022-11-17,50
S2,P1,2022-11-17,64
S2,P2,2022-11-17,62
S2,P3,2022-11-17,64
S2,P4,2022-11-17,80
S2,P5,2022-11-17,94
S3,P1,2022-11-17,96
S3,P2,2022-11-17,84
S3,P3,2022-11-17,61
S3,P4,2022-11-17,92
S3,P5,2022-11-17,50
S4,P1,2022-11-17,69
S4,P2,2022-11-17,50
S4,P3,2022-11-17,61
S4,P4,2022-11-17,52
S4,P5,2022-11-17,88
S5,P1,2022-11-17,71
S5,P2,2022-11-17,76
S5,P3,2022-11-17,98
S5,P4,2022-11-17,83
S5,P5,2022-11-17,54
S1,P1,2022-11-18,88
S1,P2,2022-11-18,53
S1,P3,2022-11-18,61
S1,P4,2022-11-18,71
S1,P5,2022-11-18,100
S2,P1,2022-11-18,61
S2,P2,2022-11-18,52
S2,P3,2022-11-18,58
S2,P4,2022-11-18,94
S2,P5,2022-11-18,54
S3,P1,2022-11-18,59
S3,P2,2022-11-18,57
S3,P3,2022-11-18,92
S3,P4,2022-11-18,57
S3,P5,2022-11-18,78
S4,P1,2022-11-18,90
S4,P2,2022-11-18,99
S4,P3,2022-11-18,84
S4,P4,2022-11-18,72
S4,P5,2022-11-18,74
S5,P1,2022-11-18,51
S5,P2,2022-11-18,91
S5,P3,2022-11-18,58
S5,P4,2022-11-18,91
S5,P5,2022-11-18,71
S1,P1,2022-11-19,69
S1,P2,2022-11-19,84
S1,P3,2022-11-19,52
S1,P4,2022-11-19,100
S1,P5,2022-11-19,94
S2,P1,2022-11-19,78
S2,P2,2022-11-19,85
S2,P3,2022-11-19,70
S2,P4,2022-11-19,52
S2,P5,2022-11-19,57
S3,P1,2022-11-19,80
S3,P2,2022-11-19,83
S3,P3,2022-11-19,54
S3,P4,2022-11-19,99
S3,P5,2022-11-19,72
S4,P1,2022-11-19,92
S4,P2,2022-11-19,71
S4,P3,2022-11-19,56
S4,P4,2022-11-19,66
S4,P5,2022-11-19,53
S5,P1,2022-11-19,80
S5,P2,2022-11-19,67
S5,P3,2022-11-19,86
S5,P4,2022-11-19,80
S5,P5,2022-11-19,59
S1,P1,2022-11-20,81
S1,P2,2022-11-20,51
S1,P3,2022-11-20,88
S1,P4,2022-11-20,73
S1,P5,2022-11-20,85
S2,P1,2022-11-20,60
S2,P2,2022-11-20,57
S2,P3,2022-11-20,61
S2,P4,2022-11-20,66
S2,P5,2022-11-20,98
S3,P1,2022-11-20,56
S3,P2,2022-11-20,74
S3,P3,2022-11-20,77
S3,P4,2022-11-20,93
S3,P5,2022-11-20,99
S4,P1,2022-11-20,69
S4,P2,2022-11-20,60
S4,P3,2022-11-20,59
S4,P4,2022-11-20,89
S4,P5,2022-11-20,62
S5,P1,2022-11-20,64
S5,P2,2022-11-20,100
S5,P3,2022-11-20,84
S5,P4,2022-11-20,63
S5,P5,2022-11-20,88
S1,P1,2022-11-21,51
S1,P2,2022-11-21,52
S1,P3,2022-11-21,74
S1,P4,2022-11-21,53
S1,P5,2022-11-21,61
S2,P1,2022-11-21,53
S2,P2,2022-11-21,78
S2,P3,2022-11-21,77
S2,P4,2022-11-21,85
S2,P5,2022-11-21,89
S3,P1,2022-11-21,98
S3,P2,2022-11-21,80
S3,P3,2022-11-21,96
S3,P4,2022-11-21,78
S3,P5,2022-11-21,72
S4,P1,2022-11-21,74
S4,P2,2022-11-21,82
S4,P3,2022-11-21,63
S4,P4,2022-11-21,99
S4,P5,2022-11-21,100
S5,P1,2022-11-21,98
S5,P2,2022-11-21,52
S5,P3,2022-11-21,69
S5,P4,2022-11-21,95
S5,P5,2022-11-21,94
S1,P1,2022-11-22,78
S1,P2,2022-11-22,57
